date,store_name,machine_number,machine_name,games,diff,bb,rb,art,total_rate,bb_rate,rb_rate,art_rate,graph_max,graph_min,graph_drawdown,graph_points
2026-08-19,楽園大宮店,2450,ハッピージャグラーVIII,4190,-619,13,12,0,167.6,322.3,349.2,,,,,
2026-08-19,楽園大宮店,2451,ハッピージャグラーVIII,6081,-428,24,11,0,173.7,253.4,552.8,,,,,
2026-08-19,楽園大宮店,2452,ミスタージャグラー,4008,-714,14,9,0,174.3,286.3,445.3,,,,,
2026-08-19,楽園大宮店,2453,ミスタージャグラー,4769,-285,18,12,0,159.0,264.9,397.4,,,,,
2026-08-19,楽園大宮店,2454,ミスタージャグラー,4231,-1000,16,8,0,176.3,264.4,528.9,,,,,
2026-08-19,楽園大宮店,2455,ミスタージャグラー,4908,-666,16,14,0,163.6,306.8,350.6,,,,,
2026-08-19,楽園大宮店,2456,ミスタージャグラー,4026,-238,17,5,0,183.0,236.8,805.2,,,,,
2026-08-19,楽園大宮店,2457,ミスタージャグラー,2232,-1142,4,3,0,318.9,558.0,744.0,,,,,
2026-08-19,楽園大宮店,2458,ミスタージャグラー,7747,905,34,25,0,131.3,227.9,309.9,,,,,
2026-08-19,楽園大宮店,2459,ミスタージャグラー,6145,-190,24,18,0,146.3,256.0,341.4,,,,,
2026-08-19,楽園大宮店,2460,ミスタージャグラー,1972,-285,8,0,0,246.5,246.5,,,,,,
2026-08-19,楽園大宮店,2461,ミスタージャグラー,4025,-238,16,7,0,175.0,251.6,575.0,,,,,
2026-08-19,楽園大宮店,2462,ミスタージャグラー,1771,-809,5,2,0,253.0,354.2,885.5,,,,,
2026-08-19,楽園大宮店,2463,ミスタージャグラー,5045,1143,25,9,0,148.4,201.8,560.6,,,,,
2026-08-19,楽園大宮店,2464,ミスタージャグラー,4943,477,21,15,0,137.3,235.4,329.5,,,,,
2026-08-19,楽園大宮店,2465,マイジャグラーV,6426,1096,33,9,0,153.0,194.7,714.0,,,,,
2026-08-19,楽園大宮店,2466,マイジャグラーV,4371,715,19,14,0,132.5,230.1,312.2,,,,,
2026-08-19,楽園大宮店,2467,マイジャグラーV,4516,-1238,13,11,0,188.2,347.4,410.5,,,,,
2026-08-19,楽園大宮店,2468,マイジャグラーV,6547,-714,22,17,0,167.9,297.6,385.1,,,,,
2026-08-19,楽園大宮店,2469,マイジャグラーV,4977,-381,19,16,0,142.2,261.9,311.1,,,,,
2026-08-19,楽園大宮店,2470,マイジャグラーV,5181,-571,20,10,0,172.7,259.1,518.1,,,,,
